,image_id,path,diag,target,Class
10951,Cyst- (1555),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1555).jpg",Cyst,0,Cyst
10952,Cyst- (998),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (998).jpg",Cyst,0,Cyst
10953,Cyst- (1466),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1466).jpg",Cyst,0,Cyst
10954,Cyst- (3360),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3360).jpg",Cyst,0,Cyst
10955,Cyst- (1345),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1345).jpg",Cyst,0,Cyst
10956,Cyst- (1775),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1775).jpg",Cyst,0,Cyst
10957,Cyst- (2553),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2553).jpg",Cyst,0,Cyst
10958,Cyst- (3089),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3089).jpg",Cyst,0,Cyst
10959,Cyst- (221),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (221).jpg",Cyst,0,Cyst
10960,Cyst- (2874),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2874).jpg",Cyst,0,Cyst
10961,Cyst- (1258),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1258).jpg",Cyst,0,Cyst
10962,Cyst- (2341),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2341).jpg",Cyst,0,Cyst
10963,Cyst- (150),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (150).jpg",Cyst,0,Cyst
10964,Cyst- (746),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (746).jpg",Cyst,0,Cyst
10965,Cyst- (1946),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1946).jpg",Cyst,0,Cyst
10966,Cyst- (2025),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2025).jpg",Cyst,0,Cyst
10967,Cyst- (1207),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1207).jpg",Cyst,0,Cyst
10968,Cyst- (393),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (393).jpg",Cyst,0,Cyst
10969,Cyst- (574),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (574).jpg",Cyst,0,Cyst
10970,Cyst- (3459),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3459).jpg",Cyst,0,Cyst
10971,Cyst- (869),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (869).jpg",Cyst,0,Cyst
10972,Cyst- (1111),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1111).jpg",Cyst,0,Cyst
10973,Cyst- (200),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (200).jpg",Cyst,0,Cyst
10974,Cyst- (850),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (850).jpg",Cyst,0,Cyst
10975,Cyst- (1129),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1129).jpg",Cyst,0,Cyst
10976,Cyst- (565),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (565).jpg",Cyst,0,Cyst
10977,Cyst- (2422),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2422).jpg",Cyst,0,Cyst
10978,Cyst- (950),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (950).jpg",Cyst,0,Cyst
10979,Cyst- (3355),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3355).jpg",Cyst,0,Cyst
10980,Cyst- (3192),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3192).jpg",Cyst,0,Cyst
10981,Cyst- (1461),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1461).jpg",Cyst,0,Cyst
10982,Cyst- (3694),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3694).jpg",Cyst,0,Cyst
10983,Cyst- (198),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (198).jpg",Cyst,0,Cyst
10984,Cyst- (1491),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1491).jpg",Cyst,0,Cyst
10985,Cyst- (3017),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3017).jpg",Cyst,0,Cyst
10986,Cyst- (3090),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3090).jpg",Cyst,0,Cyst
10987,Cyst- (916),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (916).jpg",Cyst,0,Cyst
10988,Cyst- (1506),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1506).jpg",Cyst,0,Cyst
10989,Cyst- (2002),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2002).jpg",Cyst,0,Cyst
10990,Cyst- (1085),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1085).jpg",Cyst,0,Cyst
10991,Cyst- (2398),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2398).jpg",Cyst,0,Cyst
10992,Cyst- (2210),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2210).jpg",Cyst,0,Cyst
10993,Cyst- (2939),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2939).jpg",Cyst,0,Cyst
10994,Cyst- (2291),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2291).jpg",Cyst,0,Cyst
10995,Cyst- (1017),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1017).jpg",Cyst,0,Cyst
10996,Cyst- (1068),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1068).jpg",Cyst,0,Cyst
10997,Cyst- (2193),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2193).jpg",Cyst,0,Cyst
10998,Cyst- (2008),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2008).jpg",Cyst,0,Cyst
10999,Cyst- (1467),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1467).jpg",Cyst,0,Cyst
11000,Cyst- (2835),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2835).jpg",Cyst,0,Cyst
11001,Cyst- (1469),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1469).jpg",Cyst,0,Cyst
11002,Cyst- (2594),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2594).jpg",Cyst,0,Cyst
11003,Cyst- (2662),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2662).jpg",Cyst,0,Cyst
11004,Cyst- (2413),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2413).jpg",Cyst,0,Cyst
11005,Cyst- (2061),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2061).jpg",Cyst,0,Cyst
11006,Cyst- (1574),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1574).jpg",Cyst,0,Cyst
11007,Cyst- (2122),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2122).jpg",Cyst,0,Cyst
11008,Cyst- (923),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (923).jpg",Cyst,0,Cyst
11009,Cyst- (2017),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2017).jpg",Cyst,0,Cyst
11010,Cyst- (1478),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1478).jpg",Cyst,0,Cyst
11011,Cyst- (2550),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2550).jpg",Cyst,0,Cyst
11012,Cyst- (1276),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1276).jpg",Cyst,0,Cyst
11013,Cyst- (2218),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2218).jpg",Cyst,0,Cyst
11014,Cyst- (2434),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2434).jpg",Cyst,0,Cyst
11015,Cyst- (3062),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3062).jpg",Cyst,0,Cyst
11016,Cyst- (1604),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1604).jpg",Cyst,0,Cyst
11017,Cyst- (572),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (572).jpg",Cyst,0,Cyst
11018,Cyst- (401),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (401).jpg",Cyst,0,Cyst
11019,Cyst- (103),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (103).jpg",Cyst,0,Cyst
11020,Cyst- (1188),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1188).jpg",Cyst,0,Cyst
11021,Cyst- (1486),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1486).jpg",Cyst,0,Cyst
11022,Cyst- (2539),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2539).jpg",Cyst,0,Cyst
11023,Cyst- (1310),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1310).jpg",Cyst,0,Cyst
11024,Cyst- (2290),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2290).jpg",Cyst,0,Cyst
11025,Cyst- (946),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (946).jpg",Cyst,0,Cyst
11026,Cyst- (2188),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2188).jpg",Cyst,0,Cyst
11027,Cyst- (2810),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2810).jpg",Cyst,0,Cyst
11028,Cyst- (460),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (460).jpg",Cyst,0,Cyst
11029,Cyst- (3403),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3403).jpg",Cyst,0,Cyst
11030,Cyst- (1293),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1293).jpg",Cyst,0,Cyst
11031,Cyst- (478),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (478).jpg",Cyst,0,Cyst
11032,Cyst- (2559),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2559).jpg",Cyst,0,Cyst
11033,Cyst- (3682),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3682).jpg",Cyst,0,Cyst
11034,Cyst- (1361),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1361).jpg",Cyst,0,Cyst
11035,Cyst- (2680),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2680).jpg",Cyst,0,Cyst
11036,Cyst- (3116),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3116).jpg",Cyst,0,Cyst
11037,Cyst- (284),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (284).jpg",Cyst,0,Cyst
11038,Cyst- (213),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (213).jpg",Cyst,0,Cyst
11039,Cyst- (2441),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2441).jpg",Cyst,0,Cyst
11040,Cyst- (3235),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3235).jpg",Cyst,0,Cyst
11041,Cyst- (510),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (510).jpg",Cyst,0,Cyst
11042,Cyst- (1047),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1047).jpg",Cyst,0,Cyst
11043,Cyst- (1185),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1185).jpg",Cyst,0,Cyst
11044,Cyst- (1394),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1394).jpg",Cyst,0,Cyst
11045,Cyst- (1198),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1198).jpg",Cyst,0,Cyst
11046,Cyst- (2231),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2231).jpg",Cyst,0,Cyst
11047,Cyst- (2744),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2744).jpg",Cyst,0,Cyst
11048,Cyst- (2892),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2892).jpg",Cyst,0,Cyst
11049,Cyst- (3249),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3249).jpg",Cyst,0,Cyst
11050,Cyst- (2880),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2880).jpg",Cyst,0,Cyst
11051,Cyst- (1195),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1195).jpg",Cyst,0,Cyst
11052,Cyst- (2055),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2055).jpg",Cyst,0,Cyst
11053,Cyst- (2838),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2838).jpg",Cyst,0,Cyst
11054,Cyst- (2971),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2971).jpg",Cyst,0,Cyst
11055,Cyst- (3595),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3595).jpg",Cyst,0,Cyst
11056,Cyst- (3430),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3430).jpg",Cyst,0,Cyst
11057,Cyst- (2635),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2635).jpg",Cyst,0,Cyst
11058,Cyst- (2184),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2184).jpg",Cyst,0,Cyst
11059,Cyst- (2162),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2162).jpg",Cyst,0,Cyst
11060,Cyst- (417),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (417).jpg",Cyst,0,Cyst
11061,Cyst- (428),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (428).jpg",Cyst,0,Cyst
11062,Cyst- (1155),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1155).jpg",Cyst,0,Cyst
11063,Cyst- (3250),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3250).jpg",Cyst,0,Cyst
11064,Cyst- (836),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (836).jpg",Cyst,0,Cyst
11065,Cyst- (3488),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3488).jpg",Cyst,0,Cyst
11066,Cyst- (1450),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1450).jpg",Cyst,0,Cyst
11067,Cyst- (1607),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1607).jpg",Cyst,0,Cyst
11068,Cyst- (2511),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2511).jpg",Cyst,0,Cyst
11069,Cyst- (604),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (604).jpg",Cyst,0,Cyst
11070,Cyst- (800),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (800).jpg",Cyst,0,Cyst
11071,Cyst- (2469),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2469).jpg",Cyst,0,Cyst
11072,Cyst- (1167),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1167).jpg",Cyst,0,Cyst
11073,Cyst- (390),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (390).jpg",Cyst,0,Cyst
11074,Cyst- (46),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (46).jpg",Cyst,0,Cyst
11075,Cyst- (2616),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2616).jpg",Cyst,0,Cyst
11076,Cyst- (2227),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2227).jpg",Cyst,0,Cyst
11077,Cyst- (2425),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2425).jpg",Cyst,0,Cyst
11078,Cyst- (168),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (168).jpg",Cyst,0,Cyst
11079,Cyst- (2304),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2304).jpg",Cyst,0,Cyst
11080,Cyst- (2623),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2623).jpg",Cyst,0,Cyst
11081,Cyst- (2700),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2700).jpg",Cyst,0,Cyst
11082,Cyst- (550),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (550).jpg",Cyst,0,Cyst
11083,Cyst- (456),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (456).jpg",Cyst,0,Cyst
11084,Cyst- (2397),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2397).jpg",Cyst,0,Cyst
11085,Cyst- (2261),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2261).jpg",Cyst,0,Cyst
11086,Cyst- (493),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (493).jpg",Cyst,0,Cyst
11087,Cyst- (1445),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1445).jpg",Cyst,0,Cyst
11088,Cyst- (1831),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1831).jpg",Cyst,0,Cyst
11089,Cyst- (193),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (193).jpg",Cyst,0,Cyst
11090,Cyst- (2216),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2216).jpg",Cyst,0,Cyst
11091,Cyst- (464),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (464).jpg",Cyst,0,Cyst
11092,Cyst- (2113),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2113).jpg",Cyst,0,Cyst
11093,Cyst- (1885),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1885).jpg",Cyst,0,Cyst
11094,Cyst- (1805),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1805).jpg",Cyst,0,Cyst
11095,Cyst- (2626),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2626).jpg",Cyst,0,Cyst
11096,Cyst- (2895),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2895).jpg",Cyst,0,Cyst
11097,Cyst- (3295),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3295).jpg",Cyst,0,Cyst
11098,Cyst- (2583),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2583).jpg",Cyst,0,Cyst
11099,Cyst- (730),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (730).jpg",Cyst,0,Cyst
11100,Cyst- (638),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (638).jpg",Cyst,0,Cyst
11101,Cyst- (2817),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2817).jpg",Cyst,0,Cyst
11102,Cyst- (1433),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1433).jpg",Cyst,0,Cyst
11103,Cyst- (2249),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2249).jpg",Cyst,0,Cyst
11104,Cyst- (1416),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1416).jpg",Cyst,0,Cyst
11105,Cyst- (2975),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2975).jpg",Cyst,0,Cyst
11106,Cyst- (2615),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2615).jpg",Cyst,0,Cyst
11107,Cyst- (1534),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1534).jpg",Cyst,0,Cyst
11108,Cyst- (2303),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2303).jpg",Cyst,0,Cyst
11109,Cyst- (1622),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1622).jpg",Cyst,0,Cyst
11110,Cyst- (3048),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3048).jpg",Cyst,0,Cyst
11111,Cyst- (1121),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1121).jpg",Cyst,0,Cyst
11112,Cyst- (1312),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1312).jpg",Cyst,0,Cyst
11113,Cyst- (1177),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1177).jpg",Cyst,0,Cyst
11114,Cyst- (483),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (483).jpg",Cyst,0,Cyst
11115,Cyst- (748),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (748).jpg",Cyst,0,Cyst
11116,Cyst- (2598),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2598).jpg",Cyst,0,Cyst
11117,Cyst- (2722),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2722).jpg",Cyst,0,Cyst
11118,Cyst- (104),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (104).jpg",Cyst,0,Cyst
11119,Cyst- (1781),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1781).jpg",Cyst,0,Cyst
11120,Cyst- (1209),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1209).jpg",Cyst,0,Cyst
11121,Cyst- (2953),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2953).jpg",Cyst,0,Cyst
11122,Cyst- (3141),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3141).jpg",Cyst,0,Cyst
11123,Cyst- (728),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (728).jpg",Cyst,0,Cyst
11124,Cyst- (2132),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2132).jpg",Cyst,0,Cyst
11125,Cyst- (585),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (585).jpg",Cyst,0,Cyst
11126,Cyst- (523),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (523).jpg",Cyst,0,Cyst
11127,Cyst- (1071),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1071).jpg",Cyst,0,Cyst
11128,Cyst- (1475),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1475).jpg",Cyst,0,Cyst
11129,Cyst- (3502),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3502).jpg",Cyst,0,Cyst
11130,Cyst- (1873),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1873).jpg",Cyst,0,Cyst
11131,Cyst- (3706),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3706).jpg",Cyst,0,Cyst
11132,Cyst- (2438),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2438).jpg",Cyst,0,Cyst
